"id","user_id","sofifa_id","player_position","user_rating"
42648,34,230950,CM,3
42649,11,225151,CM,1
42650,267,242325,CM,2
42651,247,252417,CM,1
42652,162,190682,CM,2
42653,254,210583,CM,4
42654,195,135190,CM,3
42655,76,204450,CM,2
42656,264,223959,CM,1
42657,60,197953,CM,4
42658,47,229508,CM,2
42659,218,229380,CM,4
42660,97,200759,CM,1
42661,50,234966,CM,3
42662,254,246389,CM,4
42663,185,252599,CM,5
42664,173,226686,CM,5
42665,213,225126,CM,4
42666,264,208637,CM,5
42667,143,245907,CM,5
42668,296,240102,CM,4
42669,195,247394,CM,1
42670,270,247767,CM,2
42671,229,235398,CM,5
42672,99,178284,CM,4
42673,30,245061,CM,3
42674,118,246180,CM,4
42675,298,186453,CM,5
42676,90,214366,CM,5
42677,244,228173,CM,4
42678,283,214658,CM,2
42679,192,233487,CM,4
42680,250,218623,CM,1
42681,295,246310,CM,5
42682,37,246939,CM,4
42683,154,222429,CM,1
42684,44,246802,CM,2
42685,254,248101,CM,5
42686,160,239084,CM,3
42687,244,233140,CM,2
42688,262,246047,CM,1
42689,284,243044,CM,1
42690,290,240919,CM,4
42691,24,233048,CM,3
42692,298,208333,CM,1
42693,233,228892,CM,2
42694,165,227892,CM,1
42695,185,242875,CM,1
42696,238,224574,CM,3
42697,197,211840,CM,2
42698,53,205726,CM,4
42699,97,201447,CM,4
42700,64,207789,CM,1
42701,128,239629,CM,4
42702,219,219712,CM,3
42703,173,214717,CM,1
42704,172,200551,CM,2
42705,99,177457,CM,1
42706,249,158810,CM,4
42707,148,225720,CM,3
42708,289,230983,CM,5
42709,86,211378,CM,1
42710,93,216181,CM,1
42711,187,244792,CM,5
42712,89,183344,CM,2
42713,41,220697,CM,3
42714,110,248824,CM,5
42715,236,237520,CM,4
42716,164,177294,CM,5
42717,235,218887,CM,5
42718,65,246591,CM,5
42719,5,214382,CM,1
42720,55,199413,CM,2
42721,32,175895,CM,1
42722,61,242452,CM,2
42723,100,247002,CM,3
42724,194,226157,CM,2
42725,296,137351,CM,3
42726,54,178479,CM,4
42727,295,240296,CM,4
42728,171,239845,CM,5
42729,44,214747,CM,1
42730,20,225016,CM,4
42731,110,227787,CM,1
42732,263,164858,CM,5
42733,285,198950,CM,4
42734,73,226168,CM,3
42735,200,243893,CM,5
42736,20,240417,CM,1
42737,48,230234,CM,4
42738,266,205201,CM,1
42739,44,229522,CM,5
42740,235,237439,CM,1
42741,133,189163,CM,5
42742,12,248491,CM,1
42743,167,234296,CM,5
42744,289,184606,CM,4
42745,235,232991,CM,1
42746,53,244960,CM,2
42747,24,229508,CM,3
42748,71,240529,CM,3
42749,107,246645,CM,1
42750,106,252358,CM,5
42751,51,246699,CM,4
42752,52,252507,CM,4
42753,31,212971,CM,5
42754,234,183520,CM,4
42755,18,231428,CM,3
42756,186,205569,CM,1
42757,18,229900,CM,4
42758,296,251372,CM,1
42759,51,221016,CM,5
42760,105,235041,CM,2
42761,176,241465,CM,1
42762,126,246612,CM,4
42763,202,183256,CM,5
42764,222,172522,CM,5
42765,114,200223,CM,1
42766,148,213813,CM,4
42767,186,177896,CM,2
42768,159,229495,CM,1
42769,145,183885,CM,3
42770,187,241363,CM,4
42771,217,232251,CM,3
42772,243,243558,CM,3
42773,9,222973,CM,4
42774,128,194991,CM,4
42775,193,171971,CM,1
42776,174,199197,CM,5
42777,248,242875,CM,1
42778,184,252116,CM,1
42779,167,198373,CM,5
42780,113,242021,CM,5
42781,230,252177,CM,2
42782,50,232879,CM,5
42783,156,252901,CM,4
42784,244,252586,CM,3
42785,45,228827,CM,1
42786,201,251853,CM,2
42787,213,244563,CM,1
42788,262,237640,CM,2
42789,212,216023,CM,4
42790,241,226747,CM,4
42791,12,166736,CM,3
42792,137,251845,CM,4
42793,137,240709,CM,3
42794,147,247254,CM,2
42795,31,211237,CM,2
42796,297,231827,CM,4
42797,133,205163,CM,5
42798,134,245424,CM,4
42799,292,205083,CM,1
42800,259,162993,CM,3
42801,164,252184,CM,5
42802,113,243251,CM,2
42803,274,237439,CM,1
42804,179,189281,CM,5
42805,291,235945,CM,2
42806,264,209610,CM,2
42807,104,155976,CM,4
42808,279,181573,CM,2
42809,277,248147,CM,4
42810,77,221753,CM,2
42811,64,205589,CM,1
42812,286,192565,CM,3
42813,212,243631,CM,5
42814,108,234635,CM,1
42815,263,177279,CM,4
42816,290,252165,CM,3
42817,186,235467,CM,1
42818,83,240974,CM,3
42819,116,230794,CM,3
42820,87,190875,CM,3
42821,111,220968,CM,1
42822,49,213798,CM,5
42823,65,192170,CM,5
42824,38,202721,CM,3
42825,217,229594,CM,3
42826,244,199977,CM,5
42827,1,243892,CM,1
42828,45,251928,CM,5
42829,131,252030,CM,3
42830,46,226271,CM,5
42831,108,186132,CM,1
42832,271,169447,CM,5
42833,199,223918,CM,4
42834,240,248380,CM,4
42835,178,210008,CM,3
42836,6,236589,CM,3
42837,7,207554,CM,3
42838,44,189490,CM,4
42839,102,238619,CM,4
42840,210,223517,CM,3
42841,146,189546,CM,1
42842,297,192587,CM,5
42843,167,251988,CM,5
42844,91,216111,CM,3
42845,185,248477,CM,4
42846,192,241614,CM,4
42847,222,237540,CM,3
42848,266,219759,CM,5
42849,255,251213,CM,2
42850,202,3281,CM,1
42851,197,220710,CM,3
42852,32,252234,CM,1
42853,220,252165,CM,4
42854,63,244959,CM,1
42855,165,207544,CM,1
42856,242,245424,CM,4
42857,287,196934,CM,4
42858,192,247637,CM,2
42859,9,250945,CM,5
42860,274,213124,CM,2
42861,190,195038,CM,2
42862,213,240709,CM,5
42863,280,227982,CM,2
42864,142,206207,CM,3
42865,43,248111,CM,4
42866,171,240863,CM,1
42867,79,241032,CM,1
42868,238,202648,CM,5
42869,195,228179,CM,2
42870,169,227530,CM,5
42871,94,205569,CM,5
42872,54,252881,CM,3
42873,141,202721,CM,5
42874,138,225699,CM,2
42875,112,220659,CM,5
42876,192,224470,CM,5
42877,80,222509,CM,5
42878,211,236492,CM,2
42879,2,156894,CM,3
42880,244,208424,CM,3
42881,196,221534,CM,5
42882,200,236710,CM,4
42883,84,209316,CM,3
42884,123,187113,CM,2
42885,150,176553,CM,5
42886,72,251824,CM,5
42887,242,229991,CM,4
42888,184,226789,CM,5
42889,105,252296,CM,1
42890,17,246788,CM,3
42891,182,248209,CM,4
42892,66,242204,CM,4
42893,42,242737,CM,2
42894,19,193427,CM,5
42895,291,248009,CM,4
42896,117,192320,CM,1
42897,111,243249,CM,3
42898,24,190536,CM,1
42899,16,240679,CM,1
42900,47,244286,CM,2
42901,243,228461,CM,2
42902,181,240216,CM,3
42903,160,219259,CM,1
42904,31,183442,CM,3
42905,99,251958,CM,4
42906,191,230938,CM,5
42907,259,185171,CM,5
42908,167,234378,CM,5
42909,121,210617,CM,2
42910,38,213665,CM,1
42911,211,236877,CM,4
42912,257,190782,CM,5
42913,39,222509,CM,2
42914,251,227082,CM,5
42915,283,164470,CM,2
42916,141,194761,CM,1
42917,1,235642,CM,3
42918,159,208620,CM,4
42919,85,227515,CM,5
42920,79,197893,CM,3
42921,280,235176,CM,1
42922,296,214969,CM,5
42923,52,246810,CM,5
42924,78,189251,CM,1
42925,7,210214,CM,3
42926,152,173474,CM,4
42927,228,223297,CM,4
42928,177,247268,CM,3
42929,104,235874,CM,2
42930,67,237762,CM,4
42931,39,237640,CM,1
42932,256,242737,CM,4
42933,63,193747,CM,3
42934,248,199584,CM,2
42935,273,212443,CM,1
42936,108,200700,CM,5
42937,194,252589,CM,5
42938,262,227894,CM,1
42939,86,239450,CM,5
42940,263,210214,CM,5
42941,68,222199,CM,2
42942,52,230255,CM,3
42943,132,244517,CM,3
42944,105,246326,CM,5
42945,264,184001,CM,5
42946,73,210488,CM,5
42947,45,233017,CM,4
42948,150,247215,CM,3
42949,256,220912,CM,3
42950,278,215155,CM,1
42951,105,137351,CM,2
42952,9,203348,CM,1
42953,4,245004,CM,1
42954,70,206506,CM,3
42955,289,190761,CM,5
42956,250,232852,CM,2
42957,292,211574,CM,2
42958,12,212800,CM,1
42959,123,223186,CM,2
42960,20,228044,CM,1
42961,122,248209,CM,4
42962,226,222382,CM,1
42963,162,252589,CM,1
42964,71,239175,CM,5
42965,44,229123,CM,4
42966,33,187961,CM,5
42967,175,225950,CM,2
42968,192,246816,CM,3
42969,8,197953,CM,4
42970,124,223323,CM,2
42971,198,236164,CM,1
42972,199,215995,CM,5
42973,36,251978,CM,3
42974,281,205609,CM,4
42975,88,190332,CM,5
42976,181,242191,CM,5
42977,12,251894,CM,4
42978,59,238359,CM,2
42979,8,233195,CM,4
42980,273,124607,CM,2
42981,67,251652,CM,3
42982,178,241953,CM,1
42983,135,234569,CM,5
42984,259,251887,CM,3
42985,183,189712,CM,1
42986,270,223029,CM,1
42987,272,237203,CM,2
42988,146,211907,CM,4
42989,201,239324,CM,5
42990,138,171018,CM,4
42991,169,233048,CM,5
42992,58,172768,CM,1
42993,4,221360,CM,3
42994,50,240683,CM,3
42995,24,198604,CM,4
42996,142,233034,CM,1
42997,146,233544,CM,1
42998,130,230163,CM,3
42999,151,247582,CM,3
43000,117,200806,CM,5
43001,167,209253,CM,5
43002,88,208513,CM,3
43003,135,178007,CM,3
43004,6,233276,CM,5
43005,71,232879,CM,5
43006,223,165449,CM,2
43007,267,235125,CM,2
43008,260,202693,CM,1
43009,1,251169,CM,1
43010,75,239129,CM,1
43011,238,189163,CM,2
43012,215,245761,CM,3
43013,95,229465,CM,1
43014,195,232832,CM,2
43015,6,208455,CM,1
43016,246,49756,CM,4
43017,118,198031,CM,3
43018,295,198658,CM,5
43019,244,240863,CM,2
43020,130,248808,CM,4
43021,273,229083,CM,5
43022,273,224731,CM,2
43023,242,215193,CM,5
43024,166,215752,CM,4
43025,58,200744,CM,3
43026,224,226610,CM,5
43027,17,188490,CM,5
43028,256,223058,CM,1
43029,132,237420,CM,3
43030,135,232586,CM,2
43031,73,252023,CM,2
43032,187,234827,CM,4
43033,162,214944,CM,4
43034,225,214478,CM,4
43035,178,236791,CM,1
43036,97,204523,CM,3
43037,41,247093,CM,5
43038,265,221890,CM,1
43039,288,228241,CM,3
43040,67,214988,CM,3
43041,150,211135,CM,3
43042,292,252544,CM,2
43043,172,252358,CM,5
43044,196,191151,CM,5
43045,284,241237,CM,2
43046,145,177692,CM,5
43047,118,224470,CM,1
43048,95,187043,CM,2
43049,147,190332,CM,4
43050,31,189492,CM,1
43051,208,237692,CM,1
43052,235,211234,CM,1
43053,242,206536,CM,3
43054,189,193268,CM,5
43055,261,247545,CM,2
43056,139,217047,CM,1
43057,180,213798,CM,5
43058,293,203886,CM,1
43059,248,251294,CM,1
43060,92,169808,CM,5
43061,101,221824,CM,2
43062,169,180250,CM,3
43063,137,237566,CM,1
43064,223,217992,CM,2
43065,248,247868,CM,3
43066,272,217992,CM,1
43067,172,224424,CM,5
43068,242,189490,CM,5
43069,126,225699,CM,3
43070,77,247028,CM,2
43071,287,235297,CM,5
43072,275,223989,CM,1
43073,258,248744,CM,1
43074,15,228833,CM,2
43075,27,227633,CM,2
43076,236,178250,CM,5
43077,144,227974,CM,1
43078,111,236358,CM,1
43079,264,172952,CM,1
43080,77,250997,CM,4
43081,278,222553,CM,3
43082,101,208630,CM,3
43083,230,190501,CM,5
43084,153,218880,CM,3
43085,140,231498,CM,1
43086,166,194035,CM,4
43087,70,210411,CM,2
43088,295,231027,CM,4
43089,150,184134,CM,1
43090,148,179731,CM,1
43091,147,221383,CM,4
43092,70,197813,CM,2
43093,242,177389,CM,4
43094,157,246256,CM,1
43095,151,244260,CM,4
43096,202,234622,CM,4
43097,43,222351,CM,1
43098,87,197965,CM,1
43099,105,162900,CM,2
43100,151,189828,CM,3
43101,146,222227,CM,4
43102,39,179765,CM,3
43103,285,221239,CM,1
43104,90,199165,CM,4
43105,31,247054,CM,3
43106,43,234918,CM,5
43107,12,230950,CM,4
43108,6,3281,CM,4
43109,205,218623,CM,1
43110,148,216226,CM,3
43111,37,234534,CM,1
43112,37,201262,CM,5
43113,13,237599,CM,1
43114,70,245842,CM,5
43115,102,212440,CM,4
43116,110,214358,CM,2
43117,11,207566,CM,1
43118,162,189423,CM,5
43119,140,227612,CM,2
43120,42,211831,CM,1
43121,75,223357,CM,1
43122,239,244724,CM,1
43123,69,252888,CM,2
43124,42,215057,CM,3
43125,36,172768,CM,5
43126,10,161636,CM,2
43127,214,251899,CM,2
43128,76,250931,CM,4
43129,269,244286,CM,3
43130,174,243256,CM,5
43131,203,239958,CM,2
43132,59,163625,CM,4
43133,119,198534,CM,1
43134,88,212013,CM,4
43135,128,210868,CM,3
43136,195,209974,CM,1
43137,292,245535,CM,3
43138,229,178518,CM,1
43139,264,247071,CM,1
43140,204,213836,CM,2
43141,223,214414,CM,5
43142,137,197242,CM,5
43143,244,242104,CM,4
43144,103,224067,CM,3
43145,293,242531,CM,1
43146,114,240942,CM,5
43147,50,212118,CM,1
43148,11,201447,CM,1
43149,250,197770,CM,1
43150,246,219636,CM,3
43151,112,222994,CM,5
43152,46,208513,CM,1
43153,193,228516,CM,2
43154,192,245424,CM,3
43155,44,243173,CM,5
43156,117,216485,CM,5
43157,30,247220,CM,3
43158,193,234447,CM,5
43159,281,240351,CM,2
43160,141,237428,CM,3
43161,201,244526,CM,1
43162,211,243478,CM,2
43163,98,241602,CM,4
43164,130,229406,CM,3
43165,245,222836,CM,3
43166,290,177320,CM,3
43167,96,252778,CM,4
43168,127,240095,CM,2
43169,275,239356,CM,3
43170,211,236499,CM,4
43171,51,252262,CM,5
43172,275,219617,CM,5
43173,87,190971,CM,3
43174,222,236389,CM,5
43175,177,213315,CM,5
43176,100,189280,CM,2
43177,33,210724,CM,1
43178,173,215760,CM,2
43179,19,240658,CM,5
43180,10,244672,CM,1
43181,273,233887,CM,4
43182,81,211004,CM,5
43183,27,244662,CM,2
43184,270,252548,CM,4
43185,139,167926,CM,5
43186,12,190589,CM,5
43187,286,153048,CM,4
43188,247,241508,CM,1
43189,20,222379,CM,1
43190,43,189751,CM,3
43191,222,245325,CM,5
43192,104,212755,CM,4
43193,62,216705,CM,1
43194,31,244200,CM,2
43195,262,230273,CM,1
43196,143,169317,CM,3
43197,154,232682,CM,2
43198,163,208592,CM,4
43199,294,252125,CM,5
43200,241,224855,CM,3
43201,217,203424,CM,2
43202,237,244895,CM,3
43203,10,235997,CM,4
43204,32,220677,CM,3
43205,285,220816,CM,1
43206,125,199827,CM,2
43207,198,203454,CM,5
43208,194,199829,CM,3
43209,161,225310,CM,4
43210,142,223355,CM,5
43211,19,158438,CM,4
43212,168,247532,CM,1
43213,10,252553,CM,1
43214,209,224319,CM,3
43215,20,202731,CM,2
43216,221,252376,CM,2
43217,134,213836,CM,2
43218,187,193283,CM,5
43219,169,236556,CM,5
43220,282,171923,CM,2
43221,111,226157,CM,1
43222,53,238463,CM,1
43223,124,190084,CM,1
43224,203,213654,CM,5
43225,181,233927,CM,1
43226,27,203308,CM,3
43227,253,179871,CM,2
43228,154,183498,CM,2
43229,108,181123,CM,2
43230,95,252507,CM,4
43232,197,251988,CM,3
43233,189,224892,CM,3
43234,237,243931,CM,4
43235,90,208316,CM,5
43236,65,204271,CM,2
43237,131,206590,CM,4
43238,33,161636,CM,2
43239,69,182352,CM,5
43240,237,224016,CM,2
43241,17,244054,CM,3
43242,113,191173,CM,4
43243,108,240241,CM,5
43244,54,243894,CM,4
43245,196,252848,CM,3
43246,207,176915,CM,2
43247,178,172398,CM,1
43248,265,198692,CM,1
43249,134,189383,CM,3
43250,170,210008,CM,3
43251,264,213823,CM,1
43252,81,230658,CM,1
43253,118,223323,CM,1
43254,252,189751,CM,3
43255,228,204371,CM,2
43256,125,238483,CM,4
43257,215,173785,CM,4
43258,229,230658,CM,4
43259,160,250997,CM,3
43260,4,212118,CM,4
43261,121,246788,CM,5
43262,20,252585,CM,1
43263,87,193942,CM,4
43264,171,227810,CM,4
43265,56,198760,CM,5
43266,282,238085,CM,3
43267,40,206207,CM,4
43268,100,201901,CM,5
43269,162,230148,CM,1
43270,114,232752,CM,5
43271,52,145014,CM,5
43272,7,221736,CM,4
43273,66,236358,CM,4
43274,19,197376,CM,1
43275,81,222199,CM,3
43276,162,221001,CM,5
43277,102,220087,CM,2
43278,251,188164,CM,2
43279,104,252460,CM,5
43280,165,213530,CM,1
43281,98,237333,CM,3
43282,39,213974,CM,1
43283,93,201893,CM,4
43284,216,247246,CM,2
43285,267,235636,CM,3
43286,253,220714,CM,5
43287,5,241349,CM,1
43288,277,212476,CM,5
43289,88,210365,CM,5
43290,148,239778,CM,4
43291,68,223682,CM,2
43292,55,237762,CM,2
43293,79,242221,CM,3
43294,134,189715,CM,3
43295,222,243931,CM,3
43296,280,204215,CM,3
43297,77,248129,CM,5
43298,112,220779,CM,3
43299,287,232832,CM,1
43301,36,250857,CM,1
43302,25,165908,CM,4
43303,99,208230,CM,3
43304,267,245907,CM,1
43305,148,187052,CM,5
43306,136,224590,CM,5
43307,47,192471,CM,3
43308,251,172786,CM,3
43309,288,221856,CM,1
43310,293,202149,CM,4
43311,84,105318,CM,2
43312,183,232431,CM,1
43313,264,172398,CM,4
43314,231,215358,CM,1
43315,132,223922,CM,5
43316,171,226456,CM,2
43317,237,192587,CM,5
43318,260,231524,CM,2
43319,230,237848,CM,1
43320,48,238049,CM,5
43321,16,194089,CM,3
43323,134,216463,CM,1
43324,104,230243,CM,5
43325,293,200918,CM,4
43326,53,221926,CM,3
43327,274,234915,CM,1
43328,245,238951,CM,5
43329,247,181848,CM,5
43330,130,205089,CM,5
43331,255,173146,CM,4
43332,94,209297,CM,5
43333,189,216435,CM,4
43334,49,218471,CM,2
43335,23,238392,CM,1
43336,249,237844,CM,1
43337,268,211061,CM,2
43338,126,198914,CM,4
43339,291,230238,CM,4
43340,147,173370,CM,5
43341,71,247351,CM,3
43342,163,214947,CM,5
43343,219,251428,CM,1
43344,192,239629,CM,3
43345,121,236358,CM,4
43346,260,215338,CM,2
43347,143,246189,CM,3
43348,44,230876,CM,3
43349,103,223355,CM,1
43350,292,211365,CM,1
43351,192,221475,CM,3
43352,165,179903,CM,2
43353,66,235379,CM,5
43354,275,219391,CM,1
43355,66,216699,CM,5
43356,59,218208,CM,4
43357,284,226652,CM,1
43358,136,242648,CM,5
43359,193,200302,CM,4
43360,259,203461,CM,4
43361,60,236639,CM,5
43362,88,241349,CM,2
43363,16,146111,CM,4
43364,53,158138,CM,5
43365,162,172143,CM,5
43366,31,216320,CM,2
43367,249,221705,CM,4
43368,114,188253,CM,3
43369,15,184615,CM,5
43370,25,189509,CM,3
43371,19,213957,CM,1
43372,106,232192,CM,3
43373,42,177906,CM,5
43374,122,183394,CM,3
43375,182,204685,CM,1
43376,99,237208,CM,2
43377,195,242254,CM,2
43378,52,222743,CM,4
43379,249,213614,CM,5
43380,77,212682,CM,2
43381,158,214049,CM,3
43382,90,224095,CM,4
43383,36,244717,CM,4
43384,68,233734,CM,2
43385,265,235913,CM,2
43386,84,247216,CM,2
43387,128,209610,CM,4
43388,214,252071,CM,3
43389,94,203428,CM,3
43390,16,238219,CM,4
43391,31,199158,CM,4
43392,119,183256,CM,4
43393,198,193910,CM,1
43394,158,188253,CM,3
43395,276,247284,CM,1
43396,168,220479,CM,3
43397,227,203173,CM,2
43399,74,239607,CM,1
43400,5,234980,CM,5
43401,200,216289,CM,1
43402,178,239958,CM,2
43403,20,250839,CM,2
43404,40,231683,CM,3
43405,73,230950,CM,5
43406,286,227633,CM,2
43407,183,237763,CM,4
43408,26,251652,CM,5
43409,189,158963,CM,2
43410,120,217653,CM,5
43411,138,225720,CM,3
43412,208,158372,CM,5
43413,98,209407,CM,2
43414,85,229649,CM,4
43415,157,247599,CM,1
43416,133,231866,CM,5
43417,48,229123,CM,2
43418,195,221926,CM,5
43419,297,181371,CM,2
43420,141,247610,CM,2
43421,109,205347,CM,5
43422,188,210951,CM,2
43423,199,250852,CM,5
43424,46,247495,CM,4
43425,131,223637,CM,2
43426,17,213670,CM,3
43427,97,247009,CM,1
43428,92,238067,CM,1
43429,115,229472,CM,5
43430,79,211840,CM,2
43431,210,243892,CM,2
43432,100,212682,CM,1
43433,104,246256,CM,4
43434,3,183530,CM,4
43435,91,233050,CM,4
43436,191,240658,CM,3
43437,238,183422,CM,1
43438,190,252088,CM,5
43439,75,231360,CM,2
43440,171,243687,CM,4
43441,139,240672,CM,3
43442,124,199159,CM,5
43443,76,241856,CM,1
43444,20,237498,CM,3
43445,81,213613,CM,5
43446,148,230476,CM,2
43447,108,198817,CM,1
43448,80,112365,CM,5
43449,3,220054,CM,5
43450,245,228007,CM,1
43451,100,214097,CM,4
43452,278,239468,CM,4
43453,188,239895,CM,1
43454,89,242085,CM,4
43455,83,172952,CM,1
43456,107,189725,CM,4
43457,76,220175,CM,1
43458,95,202465,CM,1
43459,272,188499,CM,2
43460,149,251132,CM,3
43461,17,189008,CM,5
43462,124,205053,CM,5
43463,9,221360,CM,1
43464,6,210831,CM,5
43465,241,247610,CM,1
43466,18,221874,CM,5
43467,32,208144,CM,3
43468,191,168732,CM,3
43469,30,198104,CM,4
43470,15,211234,CM,5
43471,208,186453,CM,3
43472,269,206511,CM,3
43473,284,252568,CM,5
43474,237,202603,CM,5
43475,59,238072,CM,4
43476,222,231025,CM,1
43477,34,208611,CM,2
43478,127,189008,CM,3
43479,21,233223,CM,4
43480,235,214097,CM,3
43481,40,186565,CM,4
43482,236,225187,CM,3
43483,95,214747,CM,2
43484,267,237762,CM,4
43485,154,210365,CM,5
43486,276,210475,CM,5
43487,50,251110,CM,5
43488,297,201455,CM,1
43489,76,204675,CM,3
43490,132,205369,CM,1
43491,155,243627,CM,4
43492,34,241508,CM,2
43493,79,237329,CM,5
43494,130,199982,CM,5
43495,64,233961,CM,2
43496,180,246309,CM,4
43497,220,240535,CM,3
43498,150,220245,CM,4
43499,271,223330,CM,4
43500,275,225079,CM,4
43501,44,222299,CM,3
43502,180,248584,CM,4
43503,187,239369,CM,4
43504,128,242577,CM,4
43505,8,216451,CM,4
43506,153,199282,CM,4
43507,88,148403,CM,5
43508,60,237819,CM,1
43509,26,208777,CM,2
43510,84,208999,CM,1
43511,29,239995,CM,1
43512,95,216030,CM,5
43513,269,199665,CM,2
43514,101,168651,CM,5
43515,226,167431,CM,5
43516,98,245155,CM,5
43517,276,213556,CM,4
43518,43,206590,CM,3
43519,82,229857,CM,2
43520,193,146111,CM,2
43521,19,202304,CM,1
43522,255,242021,CM,3
43523,126,237535,CM,5
43524,7,235164,CM,3
43525,24,204275,CM,1
43526,174,167431,CM,3
43527,248,239707,CM,3
43528,34,244088,CM,4
43529,106,230786,CM,4
43530,37,193283,CM,3
43531,55,243222,CM,4
43532,228,213823,CM,1
43533,224,198368,CM,2
43534,169,212485,CM,5
43535,118,224158,CM,1
43536,249,173155,CM,5
43537,236,200551,CM,1
43538,173,245261,CM,4
43539,153,243558,CM,1
43540,299,248471,CM,5
43541,125,217845,CM,4
43542,78,196916,CM,2
43543,4,213604,CM,1
43544,36,206035,CM,2
43545,41,193942,CM,4
43546,60,187735,CM,2
43547,254,239091,CM,4
43548,179,241016,CM,5
43549,239,203393,CM,5
43550,299,240974,CM,3
43551,54,212121,CM,4
43552,40,242737,CM,4
43553,262,233017,CM,5
43554,223,239676,CM,4
43555,34,237780,CM,2
43556,54,209737,CM,1
43557,296,210881,CM,1
43558,104,205145,CM,4
43559,101,222553,CM,3
43560,233,184120,CM,2
43561,270,180819,CM,2
43562,98,198534,CM,2
43563,16,208777,CM,1
43564,14,186565,CM,3
43565,250,252585,CM,5
43566,95,234534,CM,2
43567,29,191566,CM,4
43568,79,237965,CM,2
43569,254,200134,CM,4
43570,192,176301,CM,1
43571,17,234505,CM,4
43572,155,236246,CM,5
43573,111,247447,CM,3
43574,205,213498,CM,5
43575,186,178625,CM,1
43576,117,243353,CM,2
43577,92,247269,CM,4
43578,85,243852,CM,4
43579,74,233564,CM,3
43580,206,252019,CM,5
43581,168,248851,CM,3
43582,134,243525,CM,4
43583,234,220700,CM,5
43584,72,248111,CM,3
43585,180,247464,CM,1
43586,283,190199,CM,3
43587,2,243688,CM,1
43588,218,236358,CM,3
43589,244,223682,CM,5
43590,91,247452,CM,3
43591,133,222988,CM,4
43592,229,207916,CM,4
43593,50,221331,CM,2
43594,182,247253,CM,5
43595,142,243008,CM,3
43596,228,234763,CM,5
43597,194,248694,CM,3
43598,72,248257,CM,3
43599,7,204044,CM,4
43600,238,232439,CM,5
43601,135,247452,CM,1
43602,19,146562,CM,3
43603,256,208898,CM,1
43604,206,211720,CM,2
43605,208,183546,CM,5
43606,55,213654,CM,2
43607,34,217160,CM,4
43608,47,204193,CM,5
43609,246,203428,CM,1
43610,78,201446,CM,1
43611,259,252546,CM,1
43612,181,246739,CM,4
43613,263,158810,CM,5
43614,96,252057,CM,1
43615,217,228740,CM,1
43616,65,212459,CM,4
43617,173,239778,CM,5
43618,263,210409,CM,4
43619,230,251845,CM,1
43620,127,208455,CM,4
43621,285,242342,CM,5
43622,182,232810,CM,5
43623,240,189280,CM,2
43624,242,208144,CM,5
43625,125,222172,CM,2
43626,296,247351,CM,1
43627,20,222435,CM,3
43629,184,234093,CM,3
43630,191,227230,CM,2
43631,118,242302,CM,4
43632,203,243180,CM,1
43633,15,206535,CM,5
43634,19,186993,CM,5
43635,57,252230,CM,3
43636,93,221398,CM,3
43637,183,212944,CM,3
43638,108,212814,CM,4
43639,262,229438,CM,1
43640,158,219181,CM,1
43641,226,152922,CM,2
43642,60,228642,CM,4
43643,132,182521,CM,5
43644,189,240295,CM,5
43645,41,238594,CM,4
43646,281,225931,CM,5
43647,44,189509,CM,2
43648,143,210896,CM,2
43649,74,251313,CM,2
43650,174,235450,CM,3
43651,213,180283,CM,5
43652,100,234385,CM,3
43653,150,226592,CM,1
43654,215,193910,CM,5
43655,263,236358,CM,3
43656,217,242490,CM,3
43657,31,244077,CM,2
43658,107,163625,CM,4
43659,164,221339,CM,3
43660,296,244884,CM,2
43661,229,239950,CM,1
43662,90,167933,CM,1
43663,173,251476,CM,3
43664,243,186589,CM,1
43665,118,227982,CM,2
43666,140,162993,CM,4
43667,99,212245,CM,2
43668,181,210313,CM,1
43669,102,210761,CM,1
43670,188,189271,CM,1
43671,111,242503,CM,1
43672,266,230279,CM,4
43673,275,231007,CM,2
43674,117,190076,CM,1
43675,260,210700,CM,4
43676,235,243801,CM,3
43677,129,202693,CM,4
43678,189,188959,CM,1
43679,214,246608,CM,4
43680,276,241985,CM,2
43681,195,236901,CM,2
43682,249,239361,CM,2
43683,13,235160,CM,3
43684,166,225101,CM,5
43685,224,183256,CM,3
43686,31,171321,CM,1
43687,174,240296,CM,3
43688,98,239145,CM,4
43689,52,198534,CM,1
43690,214,172872,CM,5
43691,8,243447,CM,2
43692,36,237844,CM,5
43693,182,192575,CM,2
43694,63,232496,CM,4
43695,162,242085,CM,1
43696,8,233927,CM,1
43697,50,183422,CM,5
43698,204,216482,CM,1
43699,223,252568,CM,1
43700,125,235424,CM,3
43701,209,250857,CM,1
43702,103,238392,CM,4
43703,268,105318,CM,5
43704,208,242221,CM,5
43705,73,188164,CM,3
43706,162,231979,CM,3
43707,237,212939,CM,1
43708,253,222190,CM,5
43709,295,251504,CM,5
43710,214,194669,CM,3
43711,22,252298,CM,3
43712,133,239690,CM,3
43713,105,233105,CM,5
43714,13,252880,CM,1
43715,228,244224,CM,4
43716,10,218667,CM,5
43717,205,239950,CM,4
43718,108,212883,CM,5
43719,122,178215,CM,1
43720,255,187924,CM,2
43721,115,228780,CM,1
43722,164,212440,CM,5
43723,191,238649,CM,1
43724,71,245261,CM,5
43725,175,238449,CM,1
43726,287,213315,CM,5
43727,48,204677,CM,1
